StockCode,ProductName,TotalSold,TotalRevenue,AvgPrice,OrderFrequency,UniqueCustomers,AvgDailyDemand,AnnualDemand,EOQ
21724,PANDA AND BUNNIES STICKER SHEET,583,495.54999999999995,0.85,74,52,1.5630026809651474,570.4959785522788,76.0
21725,SWEETIES  STICKERS,652,554.1999999999999,0.85,77,63,1.7479892761394102,638.0160857908847,80.0
21726,MULTI HEARTS  STICKERS,633,538.05,0.85,92,73,1.6970509383378016,619.4235924932976,79.0
21728,METAL MEDINA LANTERN ,90,1038.6,12.51142857142857,35,33,0.24128686327077747,88.06970509383378,30.0
21729,SMALL MARAKESH METAL  LANTERN ,114,354.5,3.2291666666666665,23,19,0.30563002680965146,111.55495978552278,33.0
21730,GLASS STAR FROSTED T-LIGHT HOLDER,703,3317.4500000000003,4.84766081871345,168,110,1.8847184986595173,687.9222520107238,83.0
21731,RED TOADSTOOL LED NIGHT LIGHT,5729,9452.85,1.65,486,253,15.359249329758713,5606.12600536193,237.0
21732,RED HANGING METAL STAR TLIGHT HLDR,323,1165.17,3.692142857142857,54,50,0.8659517426273459,316.07238605898124,56.0
21733,RED HANGING HEART T-LIGHT HOLDER,8107,22619.65,2.8985943775100402,977,546,21.734584450402146,7933.123324396784,282.0
21734,SMALL MARAKESH LANTERN ON STICK,55,206.25,3.75,14,14,0.14745308310991956,53.82037533512064,23.0
21735,TWO DOOR CURIO CABINET,415,4893.15,12.57540322580645,124,98,1.1126005361930296,406.0991957104558,64.0
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,98,205.8,2.1,17,17,0.26273458445040215,95.89812332439679,31.0
21737,SET 3 WICKER LOG BASKETS,293,5557.349999999999,19.746296296296297,162,118,0.7855227882037533,286.71581769436995,54.0
21738,COSY SLIPPER SHOES SMALL  RED ,360,1042.8000000000002,2.941578947368421,90,79,0.9651474530831099,352.2788203753351,59.0
21739,COSY SLIPPER SHOES SMALL GREEN,238,697.3000000000001,2.942982456140351,56,52,0.6380697050938338,232.89544235924933,48.0
21740,COSY SLIPPER SHOES LARGE RED,164,483.80000000000007,2.95,48,44,0.43967828418230565,160.48257372654157,40.0
21741,COSY SLIPPER SHOES LARGE GREEN,517,1505.9500000000003,2.9426605504587156,107,89,1.386058981233244,505.9115281501341,71.0
21742,LARGE ROUND WICKER PLATTER ,238,1416.1000000000001,5.95,101,92,0.6380697050938338,232.89544235924933,48.0
21743,STAR PORTABLE TABLE LIGHT ,674,1988.3000000000002,2.95,110,99,1.806970509383378,659.544235924933,81.0
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,364,1073.8000000000002,2.95,79,76,0.9758713136729222,356.1930294906166,60.0
21745,GAOLERS KEYS DECORATIVE GARDEN ,1096,4020.72,3.7333846153846153,255,165,2.9383378016085793,1072.4932975871313,104.0
21746,SMALL RED SPOT  WINDMILL,1753,2182.13,1.2480310880829015,187,132,4.6997319034852545,1715.402144772118,131.0
21747,SMALL SKULL WINDMILL,646,807.5,1.25,81,57,1.7319034852546917,632.1447721179625,80.0
21749,LARGE RED SPOT WINDMILL,482,1003.2,2.0948453608247424,97,84,1.292225201072386,471.66219839142093,69.0
21750, LARGE SKULL WINDMILL,167,350.7,2.1,34,30,0.4477211796246649,163.41823056300268,40.0
21752,GLASS CAKE STAND MIRRORED BASE,68,972.6,14.803333333333333,30,28,0.18230563002680966,66.54155495978553,26.0
21754,HOME BUILDING BLOCK WORD,4784,28028.3,5.930704697986577,1174,508,12.82573726541555,4681.394101876675,216.0
21755,LOVE BUILDING BLOCK WORD,3521,20640.850000000002,5.934611398963731,949,490,9.439678284182305,3445.4825737265414,186.0
21756,BATH BUILDING BLOCK WORD,805,4762.150000000001,5.945376712328767,290,218,2.158176943699732,787.734584450402,89.0
21757,LIGHTHOUSE PRINTED METAL SIGN,63,311.85,4.95,28,12,0.16890080428954424,61.64879356568365,25.0
21758,VINTAGE SHELLS PRINT,69,445.05,6.45,31,24,0.18498659517426275,67.5201072386059,26.0
21759,METAL WALL SHELF UNIT WITH HOOKS,27,968.08,45.47,11,11,0.07238605898123325,26.420911528150135,16.0
21760,FRENCH STYLE WALL DRESSER,15,1740.0,116.92307692307692,12,12,0.040214477211796246,14.67828418230563,12.0
21761,WOOD AND GLASS MEDICINE CABINET,57,1575.15,29.3875,16,13,0.15281501340482573,55.77747989276139,24.0
21763,VINTAGE WOODEN BAR STOOL,37,988.15,28.103846153846153,13,11,0.09919571045576407,36.206434316353885,19.0
21764,VINTAGE WOODEN PLATE RACK,17,659.1500000000001,39.49545454545455,11,11,0.045576407506702415,16.635388739946382,13.0
21765,HANGING METAL BIRD BATH,338,2613.9,7.900413223140497,119,103,0.9061662198391421,330.75067024128685,58.0
21767,FRENCH STYLE WIRE DOOR CABINET ,1,29.95,29.95,1,1,0.002680965147453083,0.9785522788203753,3.0
21768,WALL MOUNTED VINTAGE ORGANISER,246,3357.93,14.760650406504064,122,95,0.6595174262734584,240.72386058981232,49.0
21769,VINTAGE POST OFFICE CABINET,123,7954.87,77.62666666666667,48,42,0.3297587131367292,120.36193029490616,35.0
21770,OPEN CLOSED METAL SIGN,638,3107.7000000000003,4.944117647058824,238,190,1.710455764075067,624.3163538873995,79.0
21772,VINTAGE METAL CAKE STAND CREAM ,1,12.75,12.75,1,1,0.002680965147453083,0.9785522788203753,3.0
21773,DECORATIVE ROSE BATHROOM BOTTLE,356,440.44,1.2422448979591836,48,42,0.9544235924932976,348.3646112600536,59.0
21774,DECORATIVE CATS BATHROOM BOTTLE,342,425.22,1.2466666666666668,56,45,0.9168900804289544,334.66487935656835,58.0
21775,DECORATIVE FLORE BATHROOM BOTTLE,228,285.0,1.25,38,33,0.6112600536193029,223.10991957104557,47.0
21777,RECIPE BOX WITH METAL HEART,793,6211.35,7.924025974025974,307,169,2.1260053619302948,775.9919571045576,88.0
21779,MA CAMPAGNE MINI WOODEN CHEST,301,1097.8000000000002,4.612272727272727,22,21,0.806970509383378,294.544235924933,54.0
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,125,835.55,8.411764705882353,17,17,0.3351206434316354,122.31903485254692,35.0
21781,MA CAMPAGNE CUTLERY BOX,464,6701.4,14.868181818181817,238,124,1.2439678284182305,454.0482573726541,67.0
21784,SHOE SHINE BOX ,188,1847.3999999999999,9.935922330097087,103,65,0.5040214477211796,183.96782841823057,43.0
21785,RAIN PONCHO ,820,697.0,0.85,68,63,2.1983914209115283,802.4128686327078,90.0
21786,RAIN HAT WITH RED SPOTS,2030,852.6,0.42,115,90,5.442359249329758,1986.4611260053618,141.0
21787,RAIN PONCHO WITH RED SPOTS,2364,2009.3999999999999,0.85,149,121,6.337801608579088,2313.2975871313674,152.0
21788,KIDS RAIN MAC BLUE,1438,1222.3,0.8499999999999999,103,85,3.8552278820375334,1407.1581769436998,119.0
21789,KIDS RAIN MAC PINK,1383,1170.75,0.8481481481481481,106,87,3.707774798927614,1353.3378016085792,116.0
21790,VINTAGE SNAP CARDS,7890,6704.94,0.8498282694848084,742,495,21.152815013404826,7720.777479892761,278.0
21791,VINTAGE HEADS AND TAILS CARD GAME ,5368,6707.72,1.2496684118673647,560,409,14.39142091152815,5252.868632707775,229.0
21792,CLASSIC FRENCH STYLE BASKET GREEN ,147,979.45,6.737096774193549,62,56,0.3941018766756032,143.84718498659518,38.0
21793,CLASSIC FRENCH STYLE BASKET BROWN,48,324.0,6.75,27,25,0.128686327077748,46.970509383378015,22.0
21794,CLASSIC FRENCH STYLE BASKET NATURAL,177,1169.15,6.723333333333333,60,51,0.4745308310991957,173.20375335120642,42.0
21795,SET OF 3 BLUE STRIPE BASKET,109,1389.75,12.75,75,63,0.29222520107238603,106.6621983914209,33.0
21796,SET OF 3 RED STRIPE BASKETS,94,1198.5,12.75,65,56,0.2520107238605898,91.98391420911528,30.0
21801,CHRISTMAS TREE DECORATION WITH BELL,1491,626.2199999999999,0.42,63,52,3.997319034852547,1459.0214477211798,121.0
21802,CHRISTMAS TREE HEART DECORATION,1443,606.06,0.42,58,51,3.868632707774799,1412.0509383378017,119.0
21803,CHRISTMAS TREE STAR DECORATION,1399,587.5799999999999,0.42,56,48,3.7506702412868633,1368.9946380697052,117.0
21804,WHITE CHRISTMAS GARLAND STARS TREES,377,1413.75,3.75,70,63,1.0107238605898123,368.9142091152815,61.0
21805,WHITE CHRISTMAS TREE DECORATION ,1764,740.88,0.41999999999999993,79,74,4.729222520107238,1726.1662198391418,131.0
21806,WHITE CHRISTMAS HEART DECORATION,2230,936.5999999999999,0.42,100,91,5.978552278820375,2182.171581769437,148.0
21807,WHITE CHRISTMAS STAR DECORATION,2392,1004.64,0.42,110,97,6.412868632707775,2340.6970509383377,153.0
21808,"CHRISTMAS GARLAND STARS,TREES",715,1691.25,3.306451612903226,60,52,1.9168900804289544,699.6648793565683,84.0
21809,CHRISTMAS HANGING TREE WITH BELL,550,687.5,1.25,61,52,1.4745308310991958,538.2037533512065,73.0
21810,CHRISTMAS HANGING STAR WITH BELL,588,735.0,1.25,66,58,1.5764075067024128,575.3887399463807,76.0
21811,CHRISTMAS HANGING HEART WITH BELL,902,1127.5,1.25,115,93,2.418230563002681,882.6541554959784,94.0
21812,GARLAND WITH HEARTS AND BELLS,404,1999.8000000000002,4.95,85,75,1.0831099195710456,395.33512064343165,63.0
21813,GARLAND WITH STARS AND BELLS,249,1232.5500000000002,4.950000000000001,51,45,0.6675603217158177,243.65951742627345,49.0
21814,HEART T-LIGHT HOLDER ,582,841.4999999999999,1.446923076923077,61,53,1.5603217158176943,569.5174262734585,75.0
21815, STAR  T-LIGHT HOLDER ,522,754.5,1.446,49,47,1.3994638069705094,510.8042895442359,71.0
21816,CHRISTMAS TREE T-LIGHT HOLDER,374,542.3,1.45,35,30,1.002680965147453,365.97855227882036,60.0
21817,GLITTER CHRISTMAS TREE,794,674.9,0.85,73,65,2.128686327077748,776.970509383378,88.0
21818,GLITTER CHRISTMAS HEART ,1386,1178.1,0.85,121,102,3.715817694369973,1356.2734584450402,116.0
21819,GLITTER CHRISTMAS STAR ,1366,1161.1,0.85,117,102,3.6621983914209117,1336.7024128686328,116.0
21820,GLITTER HEART GARLAND WITH BELLS ,374,1402.5,3.75,80,73,1.002680965147453,365.97855227882036,60.0
21821,GLITTER STAR GARLAND WITH BELLS ,370,1387.5,3.75,68,59,0.9919571045576407,362.06434316353887,60.0
21822,GLITTER CHRISTMAS TREE WITH BELLS,332,647.4,1.9499999999999997,42,33,0.8900804289544236,324.87935656836464,57.0
21823,PAINTED METAL HEART WITH HOLLY BELL,939,1361.55,1.45,99,88,2.517426273458445,918.8605898123325,96.0
21824,PAINTED METAL STAR WITH HOLLY BELLS,776,1125.1999999999998,1.45,89,81,2.0804289544235925,759.3565683646112,87.0
21825,PAINTED METAL TREE WITH HOLLY BELLS,626,907.6999999999999,1.45,66,61,1.67828418230563,612.573726541555,78.0
21826,EIGHT PIECE DINOSAUR SET,1174,1462.94,1.247816091954023,166,124,3.1474530831099194,1148.8203753351206,107.0
21827,EIGHT PIECE CREEPY CRAWLIE SET,569,706.69,1.2468852459016393,113,85,1.5254691689008042,556.7962466487935,75.0
21828,EIGHT PIECE SNAKE  SET,415,514.19,1.245128205128205,76,59,1.1126005361930296,406.0991957104558,64.0
21829,DINOSAUR KEYRINGS ASSORTED,4994,1045.5,0.20936170212765956,141,111,13.388739946380698,4886.890080428954,221.0
21830,ASSORTED CREEPY CRAWLIES,2797,1173.3,0.41948717948717945,117,92,7.498659517426273,2737.0107238605897,165.0
21832,CHOCOLATE CALCULATOR,1478,2438.7000000000003,1.6499999999999997,165,141,3.962466487935657,1446.3002680965146,120.0
21833,CAMOUFLAGE LED TORCH,2391,4035.51,1.6879047619047618,209,155,6.410187667560321,2339.718498659517,153.0
21836,GINGHAM OVEN GLOVE RED HEART ,223,836.25,3.75,79,76,0.5978552278820375,218.21715817694368,47.0
21837,CROSS STITCH ALPHABET CUSHION COVER,216,1285.2,5.95,70,61,0.579088471849866,211.36729222520108,46.0
21838,DADDY MOUSE RED GINGHAM BOW TIE,1,5.45,5.45,1,1,0.002680965147453083,0.9785522788203753,3.0
21839,MUMMY MOUSE RED GINGHAM RIBBON,197,1052.65,5.43125,80,70,0.5281501340482574,192.77479892761394,44.0
21841,BABY MOUSE RED GINGHAM DRESS,355,1479.25,4.225961538461538,103,91,0.9517426273458445,347.38605898123325,59.0
21842,PINK HEART CANDY BUTTON CALCULATOR,239,598.65,2.536764705882353,34,31,0.6407506702412868,233.8739946380697,48.0
21843,RETRO SPOT CAKE STAND,3192,33822.4,10.890180586907448,886,466,8.557640750670242,3123.5388739946384,177.0
21844,RETRO SPOT MUG,2734,7722.1,2.9125,287,199,7.329758713136729,2675.361930294906,164.0
21845,DAIRY MAID STRIPE MUG,531,1508.8500000000001,2.9250000000000003,64,48,1.4235924932975872,519.6112600536193,72.0
21846,PINK DIAMANTE PEN IN GIFT BOX,558,1130.1,3.853225806451613,61,41,1.4959785522788205,546.0321715817695,74.0
21847,GREEN  DIAMANTE PEN IN GIFT BOX,123,253.65,4.079411764705883,16,15,0.3297587131367292,120.36193029490616,35.0
21849,SILVER DIAMANTE PEN IN GIFT BOX,332,738.6,4.0075,39,37,0.8900804289544236,324.87935656836464,57.0
21850,BLUE  DIAMANTE PEN IN GIFT BOX,194,338.7,3.914,25,21,0.5201072386058981,189.8391420911528,44.0
21851,LILAC DIAMANTE PEN IN GIFT BOX,166,377.7,4.353225806451613,31,25,0.4450402144772118,162.43967828418232,40.0
21852,EMPIRE TEDDY,1,6.95,6.95,1,1,0.002680965147453083,0.9785522788203753,3.0
21864,UNION JACK FLAG PASSPORT COVER ,715,1491.66,2.095204678362573,167,119,1.9168900804289544,699.6648793565683,84.0
21865,PINK UNION JACK  PASSPORT COVER ,549,1152.9,2.1,143,98,1.4718498659517427,537.2252010723861,73.0
21866,UNION JACK FLAG LUGGAGE TAG,1047,1304.19,1.2480904522613065,194,144,2.806970509383378,1024.544235924933,101.0
21867,PINK UNION JACK  LUGGAGE TAG,632,785.44,1.2472058823529413,132,87,1.6943699731903485,618.4450402144772,79.0
21868,POTTING SHED TEA MUG,4590,5694.18,1.2433675564681725,482,292,12.305630026809652,4491.554959785523,212.0
21869,POTTING SHED COFFEE MUG,813,972.9300000000001,1.2177,99,78,2.1796246648793565,795.5630026809652,89.0
21870,I CAN ONLY PLEASE ONE PERSON MUG,3595,4451.57,1.2397549019607843,406,203,9.638069705093834,3517.8954423592495,188.0
21871,SAVE THE PLANET MUG,3189,3957.29,1.2393235294117648,337,217,8.549597855227882,3120.603217158177,177.0
21872,GLAMOROUS  MUG,853,1060.89,1.2451552795031056,160,111,2.28686327077748,834.7050938337801,91.0
21873,IF YOU CAN'T STAND THE HEAT MUG,414,510.66,1.2412307692307694,65,50,1.1099195710455765,405.1206434316354,64.0
21874,GIN AND TONIC MUG,2022,2485.32,1.2337354085603112,257,136,5.420911528150134,1978.6327077747987,141.0
21875,KINGS CHOICE MUG,1580,1971.92,1.2471634615384617,207,159,4.2359249329758715,1546.112600536193,124.0
21876,POTTERING MUG,1606,2005.22,1.249095238095238,210,147,4.305630026809651,1571.5549597855227,125.0
21877,HOME SWEET HOME MUG,2862,3570.66,1.248888888888889,341,212,7.672922252010724,2800.6166219839142,167.0
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,961,815.29,0.8490076335877863,130,113,2.576407506702413,940.3887399463807,97.0
21879,HEARTS GIFT TAPE,288,186.0,0.6472972972972972,37,33,0.7721179624664879,281.8230563002681,53.0
21880,RED AND WHITE SPOT TAPE,511,332.15000000000003,0.65,50,48,1.3699731903485255,500.0402144772118,71.0
21881,CUTE CATS TAPE,221,143.65,0.65,22,20,0.5924932975871313,216.26005361930294,47.0
21882,SKULLS TAPE,330,213.3,0.6472222222222223,35,33,0.8847184986595175,322.92225201072387,57.0
21883,STARS GIFT TAPE ,733,475.25000000000006,0.6487012987012988,77,63,1.96514745308311,717.2788203753352,85.0
21884,CAKES AND BOWS GIFT  TAPE,216,139.20000000000002,0.6460000000000001,25,23,0.579088471849866,211.36729222520108,46.0
21888,BINGO SET,1375,5130.33,3.7479944289693594,357,283,3.6863270777479893,1345.509383378016,116.0
21889,WOODEN BOX OF DOMINOES,3782,4727.5,1.25,421,343,10.13941018766756,3700.8847184986594,192.0
21890,S/6 WOODEN SKITTLES IN COTTON BAG,1267,3696.4500000000003,2.9444758064516128,244,215,3.396782841823056,1239.8257372654155,111.0
21891,TRADITIONAL WOODEN SKIPPING ROPE,2780,3472.72,1.2494492753623188,328,270,7.453083109919571,2720.3753351206433,165.0
21892,TRADITIONAL WOODEN CATCH CUP GAME ,2724,3400.44,1.2488307692307692,310,253,7.302949061662199,2665.5764075067027,163.0
21893,POTTING SHED SEED TIN,44,187.0,4.25,12,12,0.11796246648793565,43.056300268096514,21.0
21894,POTTING SHED SEED ENVELOPES,450,562.5,1.25,80,70,1.2064343163538873,440.34852546916886,66.0
21895,POTTING SHED SOW 'N' GROW SET,241,1024.25,4.25,68,59,0.646112600536193,235.83109919571046,49.0
21896,POTTING SHED TWINE,668,1401.3,2.098148148148148,133,118,1.7908847184986596,653.6729222520107,81.0
21897,POTTING SHED CANDLE CITRONELLA,455,1337.45,2.9420000000000006,98,85,1.2198391420911527,445.2412868632708,67.0
21898,POTTING SHED ROSE CANDLE,315,926.8500000000001,2.9452941176470593,81,67,0.8445040214477212,308.24396782841825,56.0
21899,"KEY FOB , GARAGE DESIGN",2719,1758.71,0.6488235294117648,299,211,7.289544235924933,2660.6836461126004,163.0
21900,"KEY FOB , SHED",3784,2450.96,0.6490931989924433,384,256,10.144772117962466,3702.8418230563,192.0
21901,"KEY FOB , BACK DOOR ",3038,1966.06,0.6489655172413793,335,217,8.144772117962466,2972.8418230563,172.0
21902,"KEY FOB , FRONT  DOOR ",2296,1483.76,0.64859375,243,168,6.1554959785522785,2246.756032171582,150.0
21903,MAN FLU METAL SIGN,1033,2165.4,2.096373056994819,193,145,2.7694369973190347,1010.8445040214476,101.0
21904,HOUSE WRECKING METAL SIGN ,474,873.9000000000001,2.051388888888889,108,86,1.2707774798927614,463.8337801608579,68.0
21905,MORE BUTTER METAL SIGN ,256,536.1,2.0970238095238094,84,68,0.6863270777479893,250.50938337801608,50.0
21906,PHARMACIE FIRST AID TIN,710,4666.02,6.715675675675676,220,165,1.903485254691689,694.7721179624665,83.0
21907,I'M ON HOLIDAY METAL SIGN,2296,4812.6,2.097983870967742,367,247,6.1554959785522785,2246.756032171582,150.0
21908,CHOCOLATE THIS WAY METAL SIGN,2523,5275.4400000000005,2.0974580335731416,414,242,6.7640750670241285,2468.887399463807,157.0
21910,WAY OUT METAL SIGN ,423,697.95,1.65,92,78,1.1340482573726542,413.9276139410188,64.0
21911,GARDEN METAL SIGN ,1613,2661.45,1.65,236,192,4.3243967828418235,1578.4048257372656,126.0
21912,VINTAGE SNAKES & LADDERS,1345,5014.95,3.7459436619718307,353,290,3.6058981233243967,1316.1528150134047,115.0
21913,VINTAGE SEASIDE JIGSAW PUZZLES,463,1708.89,3.7378991596638658,118,107,1.2412868632707774,453.06970509383376,67.0
21914,BLUE HARMONICA IN BOX ,3501,4371.69,1.2487622149837134,301,219,9.386058981233244,3425.911528150134,185.0
21915,RED  HARMONICA IN BOX ,3577,4463.27,1.2487581699346406,303,215,9.589812332439678,3500.2815013404825,187.0
21916,SET 12 RETRO WHITE CHALK STICKS,3357,1408.5,0.41978798586572436,277,203,9.0,3285.0,181.0
21917,SET 12 KIDS  WHITE CHALK STICKS,2467,1031.82,0.41905263157894734,186,145,6.613941018766756,2414.088471849866,155.0
21918,SET 12 KIDS COLOUR  CHALK STICKS,4373,1830.9,0.419205298013245,297,232,11.723860589812332,4279.209115281501,207.0
21922,UNION STRIPE WITH FRINGE  HAMMOCK,525,3973.75,7.8530303030303035,165,123,1.4075067024128687,513.7399463806971,72.0
21923,RED/CREAM STRIPE FRINGE HAMMOCK,325,2483.75,7.875925925925926,108,80,0.871313672922252,318.029490616622,56.0
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,304,2307.8,7.870353982300885,112,82,0.8150134048257373,297.47989276139407,55.0
21925,UNION STRIPE CUSHION COVER ,787,960.95,1.243736263736264,90,71,2.1099195710455763,770.1206434316354,88.0
21926,RED/CREAM STRIPE CUSHION COVER ,578,714.9,1.2475,76,63,1.549597855227882,565.6032171581769,75.0
21927,BLUE/CREAM STRIPE CUSHION COVER ,597,738.65,1.2474324324324324,74,60,1.6005361930294906,584.195710455764,76.0
21928,JUMBO BAG SCANDINAVIAN PAISLEY,4532,8804.4,1.9474003466204504,571,288,12.150134048257373,4434.7989276139415,211.0
21929,JUMBO BAG PINK VINTAGE PAISLEY,4376,8482.2,1.9457522123893805,560,306,11.731903485254692,4282.144772117963,207.0
21930,JUMBO STORAGE BAG SKULLS,3933,7630.35,1.9460451977401128,523,263,10.544235924932975,3848.646112600536,196.0
21931,JUMBO STORAGE BAG SUKI,7582,14733.9,1.9483443708609272,897,382,20.327077747989275,7419.383378016086,272.0
21932,SCANDINAVIAN PAISLEY PICNIC BAG,665,1916.15,2.909090909090909,176,130,1.7828418230563003,650.7372654155496,81.0
21933,PINK VINTAGE PAISLEY PICNIC BAG,847,2405.05,2.8986631016042783,187,133,2.2707774798927614,828.8337801608579,91.0
21934,SKULL SHOULDER BAG,1335,2146.75,1.6248743718592964,198,92,3.579088471849866,1306.367292225201,114.0
21935,SUKI  SHOULDER BAG,2085,3378.25,1.6303278688524587,244,136,5.589812332439679,2040.2815013404827,143.0
21936,RED/WHITE SPOT PICNIC BAG,1987,5853.65,2.9479002624671917,376,244,5.327077747989276,1944.3833780160858,139.0
21937,STRAWBERRY   PICNIC BAG,1271,3749.4500000000003,2.95,283,185,3.4075067024128685,1243.739946380697,112.0
21942,SKULLS DESIGN FLANNEL,249,210.08999999999997,0.8464864864864865,37,26,0.6675603217158177,243.65951742627345,49.0
21943,CAKES AND RABBITS DESIGN FLANNEL ,282,238.14,0.8456666666666667,30,29,0.7560321715817694,275.9517426273458,53.0
21944,KITTENS DESIGN FLANNEL,298,250.17999999999998,0.8429729729729729,37,29,0.7989276139410187,291.60857908847186,54.0
21945,STRAWBERRIES  DESIGN FLANNEL ,393,332.49,0.8468292682926829,40,35,1.0536193029490617,384.5710455764075,62.0
21946,PARTY TIME DESIGN FLANNEL,123,102.99,0.8418749999999999,16,15,0.3297587131367292,120.36193029490616,35.0
21947,SET OF 6 HEART CHOPSTICKS,706,877.94,1.2478651685393258,88,75,1.8927613941018766,690.857908847185,83.0
21948,SET OF 6 CAKE CHOPSTICKS,500,620.44,1.2468333333333335,60,44,1.3404825737265416,489.2761394101877,70.0
21949,SET OF 6 STRAWBERRY CHOPSTICKS,570,698.82,1.2424000000000002,75,56,1.5281501340482573,557.7747989276139,75.0
21950,SET OF 6 DOTS CHOPSTICKS,5,6.25,1.25,1,1,0.013404825737265416,4.892761394101877,7.0
21955,UNION JACK GUNS & ROSES  DOORMAT,1377,9329.97,7.163240093240094,426,228,3.6916890080428955,1347.466487935657,116.0
21967,PACK OF 12 SKULL TISSUES,1881,545.4899999999999,0.29,157,120,5.042895442359249,1840.656836461126,136.0
21972,SET OF 36 DINOSAUR PAPER DOILIES,648,939.5999999999999,1.45,93,77,1.737265415549598,634.1018766756032,80.0
21973,SET OF 36 MUSHROOM PAPER DOILIES,1053,1507.6499999999999,1.4437499999999999,128,98,2.8230563002680964,1030.4155495978553,102.0
