Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
15913,170,1,6.300000000000001,2,1,1,4,Hibernating,1
15914,14,2,104.22999999999999,5,3,1,9,Loyal Customers,3
15915,37,1,343.45,3,1,2,6,Potential Loyalists,3
15916,2,7,1835.23,5,5,4,14,Champions,2
15917,242,4,407.07,1,4,2,7,At Risk,1
15918,267,1,248.65,1,1,2,4,Lost,1
15919,4,1,214.07999999999998,5,1,1,7,New Customers,3
15920,60,5,401.64,3,4,2,9,Loyal Customers,0
15921,32,3,452.23,4,3,3,10,Loyal Customers,3
15922,9,1,369.5,5,1,2,8,New Customers,3
15923,8,1,117.0,5,1,1,7,New Customers,3
15924,367,1,87.7,1,1,1,3,Lost,1
15926,178,1,108.03999999999999,1,1,1,3,Lost,1
15927,283,1,106.54,1,1,1,3,Lost,1
15928,292,1,293.53,1,1,2,4,Lost,1
15931,64,1,239.9,3,2,2,7,Potential Loyalists,1
15934,53,2,592.26,3,3,3,9,Loyal Customers,3
15936,15,2,282.79,5,3,2,10,Loyal Customers,3
15938,92,4,330.23,2,4,2,8,At Risk,0
15939,10,1,1328.57,5,2,4,11,New Customers,3
15941,273,1,405.0,1,2,2,5,Hibernating,1
15943,285,2,271.28999999999996,1,3,2,6,At Risk,1
15944,29,3,1240.14,4,3,4,11,Loyal Customers,0
15945,1,4,619.39,5,4,3,12,Loyal Customers,3
15946,138,2,712.96,2,3,3,8,At Risk,0
15948,60,1,553.85,3,2,3,8,Potential Loyalists,3
15950,11,6,4953.53,5,5,5,15,Champions,2
15951,17,1,304.95,4,2,2,8,New Customers,3
15953,5,10,1544.8799999999999,5,5,4,14,Champions,2
15954,225,1,190.75,1,2,1,4,Hibernating,1
15955,8,9,4032.82,5,5,5,15,Champions,2
15956,187,1,291.2,1,2,2,5,Hibernating,1
15957,56,2,492.36,3,3,3,9,Loyal Customers,3
15958,39,3,357.77,3,3,2,8,Loyal Customers,3
15959,318,3,521.89,1,3,3,7,At Risk,1
15960,10,4,410.95,5,4,2,11,Loyal Customers,3
15961,15,1,288.57,5,2,2,9,New Customers,3
15962,85,1,289.48,2,2,2,6,Hibernating,1
15964,299,1,269.21000000000004,1,2,2,5,Hibernating,1
15965,3,10,1956.06,5,5,5,15,Champions,2
15966,86,1,426.53,2,2,2,6,Hibernating,1
15967,15,10,2568.32,5,5,5,15,Champions,2
15968,24,1,363.75,4,2,2,8,New Customers,3
15969,61,2,460.95,3,3,3,9,Loyal Customers,3
15970,234,1,208.22,1,2,1,4,Hibernating,1
15971,21,2,147.9,4,3,1,8,Loyal Customers,3
15972,92,5,1769.33,2,4,4,10,At Risk,0
15973,2,3,604.3,5,3,3,11,Loyal Customers,3
15976,46,4,1200.77,3,4,4,11,Loyal Customers,0
15978,68,2,1673.28,3,3,4,10,Loyal Customers,0
15979,238,1,291.3,1,2,2,5,Hibernating,1
15980,126,4,1853.7,2,4,5,11,At Risk,0
15981,37,13,5343.99,3,5,5,13,Loyal Customers,2
15982,241,1,324.51,1,2,2,5,Hibernating,1
15983,1,6,2188.9,5,5,5,15,Champions,2
15984,4,18,4473.77,5,5,5,15,Champions,2
15985,72,5,1281.14,2,4,4,10,At Risk,0
15986,17,1,186.3,4,2,1,7,New Customers,3
15987,4,2,216.70000000000002,5,3,1,9,Loyal Customers,3
15988,187,2,582.11,1,3,3,7,At Risk,1
15989,11,2,368.31,5,3,2,10,Loyal Customers,3
15990,130,5,1205.64,2,4,4,10,At Risk,0
15991,170,1,150.55,2,2,1,5,Hibernating,1
15992,32,2,854.61,4,3,3,10,Loyal Customers,3
15994,47,2,761.41,3,3,3,9,Loyal Customers,0
15995,50,1,694.54,3,2,3,8,Potential Loyalists,3
15996,2,2,586.83,5,3,3,11,Loyal Customers,3
15998,29,11,5193.92,4,5,5,14,Champions,2
15999,371,1,20.4,1,2,1,4,Hibernating,1
16001,17,1,583.39,4,2,3,9,New Customers,3
16002,261,1,169.21,1,2,1,4,Hibernating,1
16003,17,5,2878.46,4,4,5,13,Champions,2
16004,110,5,2146.39,2,4,5,11,At Risk,0
16005,11,6,1786.78,5,5,4,14,Champions,2
16006,23,1,231.42,4,2,2,8,New Customers,3
16007,19,3,1325.17,4,3,4,11,Loyal Customers,0
16008,18,12,4388.99,4,5,5,14,Champions,2
16010,12,8,1302.46,5,5,4,14,Champions,2
16011,2,14,2366.0,5,5,5,15,Champions,2
16012,37,2,1563.3,3,3,4,10,Loyal Customers,0
16013,31,6,839.65,4,5,3,12,Loyal Customers,0
16014,44,2,453.45,3,3,3,9,Loyal Customers,3
16016,2,4,940.11,5,4,4,13,Champions,2
16017,53,4,1333.7,3,4,4,11,Loyal Customers,0
16018,32,2,157.23,4,3,1,8,Loyal Customers,3
16019,17,18,9857.6,4,5,5,14,Champions,2
16021,31,2,487.03,4,3,3,10,Loyal Customers,3
16024,47,2,60.459999999999994,3,3,1,7,Loyal Customers,1
16027,217,6,644.3,1,5,3,9,At Risk,0
16028,231,1,82.2,1,2,1,4,Hibernating,1
16029,8,25,5831.4800000000005,5,5,5,15,Champions,2
16032,92,6,1965.72,2,5,5,12,At Risk,0
16033,5,8,1863.23,5,5,5,15,Champions,2
16034,30,2,302.62,4,3,2,9,Loyal Customers,3
16035,196,1,217.73,1,2,1,4,Hibernating,1
16036,60,2,1797.92,3,3,4,10,Loyal Customers,0
16037,180,2,654.32,1,3,3,7,At Risk,1
16039,59,2,456.4,3,3,3,9,Loyal Customers,3
16040,66,4,1103.3500000000001,3,4,4,11,Loyal Customers,0
16042,15,3,1027.53,5,3,4,12,Loyal Customers,3
16043,18,3,996.2,4,3,4,11,Loyal Customers,3
16044,71,1,340.84000000000003,3,2,2,7,Potential Loyalists,1
16045,52,4,1436.39,3,4,4,11,Loyal Customers,0
16046,198,1,200.86,1,2,1,4,Hibernating,1
16047,318,1,107.14,1,2,1,4,Hibernating,1
16048,9,4,818.7900000000001,5,4,3,12,Loyal Customers,3
16049,11,3,777.34,5,3,3,11,Loyal Customers,3
16050,19,2,162.8,4,3,1,8,Loyal Customers,3
16051,317,1,188.44,1,2,1,4,Hibernating,1
16053,49,4,2062.41,3,4,5,12,Loyal Customers,0
16054,54,3,1306.98,3,3,4,10,Loyal Customers,0
16057,155,3,1591.73,2,3,4,9,At Risk,0
16058,42,1,62.7,3,2,1,6,Potential Loyalists,1
16059,3,7,1718.66,5,5,4,14,Champions,2
16060,36,3,541.95,4,3,3,10,Loyal Customers,3
16061,67,1,89.65,3,2,1,6,Potential Loyalists,1
16062,15,4,1695.91,5,4,4,13,Champions,0
16064,361,1,109.31,1,2,1,4,Hibernating,1
16065,1,8,1951.33,5,5,5,15,Champions,2
16067,198,3,2699.11,1,3,5,9,At Risk,0
16068,229,1,115.73,1,2,1,4,Hibernating,1
16069,53,1,457.7,3,2,3,8,Potential Loyalists,3
16071,163,3,750.5600000000001,2,3,3,8,At Risk,0
16072,64,3,3595.77,3,3,5,11,Loyal Customers,0
16074,26,1,252.5,4,2,2,8,New Customers,3
16075,138,2,736.9300000000001,2,3,3,8,At Risk,0
16077,261,1,66.0,1,2,1,4,Hibernating,1
16078,305,1,283.79,1,2,2,5,Hibernating,1
16080,21,2,385.4,4,3,2,9,Loyal Customers,3
16081,2,4,1637.14,5,4,4,13,Champions,2
16082,306,1,106.75,1,2,1,4,Hibernating,1
16083,18,2,829.8000000000001,4,3,3,10,Loyal Customers,3
16085,16,7,1284.52,4,5,4,13,Champions,2
16086,3,6,1692.72,5,5,4,14,Champions,2
16087,45,2,173.16,3,3,1,7,Loyal Customers,3
16088,211,2,486.35,1,3,3,7,At Risk,1
16089,22,2,263.49,4,3,2,9,Loyal Customers,3
16090,260,1,180.56,1,2,1,4,Hibernating,1
16092,140,3,676.48,2,3,3,8,At Risk,0
16094,11,7,2413.33,5,5,5,15,Champions,2
16095,92,1,447.05,2,2,2,6,Hibernating,1
16096,52,3,1264.3500000000001,3,3,4,10,Loyal Customers,0
16098,9,8,1555.73,5,5,4,14,Champions,2
16099,53,4,841.3,3,4,3,10,Loyal Customers,0
16100,98,1,582.64,2,2,3,7,Cant Lose Them,1
16101,70,3,1907.26,3,3,5,11,Loyal Customers,0
16103,25,16,4607.51,4,5,5,14,Champions,2
16104,54,8,2456.09,3,5,5,13,Loyal Customers,0
16105,74,4,1751.27,2,4,4,10,At Risk,0
16108,70,3,1393.42,3,4,4,11,Loyal Customers,0
16109,334,1,162.0,1,2,1,4,Hibernating,1
16110,158,1,460.64,2,2,3,7,Cant Lose Them,1
16111,64,1,549.33,3,2,3,8,Potential Loyalists,3
16115,33,4,871.92,4,4,4,12,Champions,0
16117,38,2,422.19,3,3,2,8,Loyal Customers,3
16118,288,1,344.45,1,2,2,5,Hibernating,1
16119,30,6,884.89,4,5,4,13,Champions,0
16120,58,2,842.43,3,3,3,9,Loyal Customers,0
16121,26,3,595.38,4,4,3,11,Loyal Customers,3
16122,2,3,316.92,5,4,2,11,Loyal Customers,3
16124,54,3,1456.29,3,4,4,11,Loyal Customers,0
16125,3,14,4274.11,5,5,5,15,Champions,2
16126,15,11,6655.05,5,5,5,15,Champions,2
16127,362,1,145.06,1,2,1,4,Hibernating,1
16128,16,5,1555.55,4,4,4,12,Champions,0
16129,43,3,1385.97,3,4,4,11,Loyal Customers,0
16130,58,4,987.48,3,4,4,11,Loyal Customers,0
16131,11,5,4646.08,5,4,5,14,Champions,2
16132,180,2,664.1999999999999,1,3,3,7,At Risk,1
16133,12,23,5267.38,5,5,5,15,Champions,2
16134,59,3,1435.0900000000001,3,4,4,11,Loyal Customers,0
16135,219,1,301.9,1,2,2,5,Hibernating,1
16136,299,1,97.5,1,2,1,4,Hibernating,1
16137,316,1,422.7,1,2,2,5,Hibernating,1
16138,14,3,520.35,5,4,3,12,Loyal Customers,3
16139,358,2,455.58000000000004,1,3,3,7,At Risk,1
16140,7,2,696.46,5,3,3,11,Loyal Customers,3
16141,53,1,335.54,3,2,2,7,Potential Loyalists,3
16143,5,7,2485.89,5,5,5,15,Champions,2
16145,24,8,2885.4700000000003,4,5,5,14,Champions,2
16146,84,1,212.25,2,2,1,5,Hibernating,1
16147,36,4,2009.99,4,4,5,13,Champions,0
16148,72,1,310.3,2,2,2,6,Hibernating,1
16149,65,1,105.22,3,2,1,6,Potential Loyalists,1
16150,8,6,2179.37,5,5,5,15,Champions,2
16153,56,6,2481.98,3,5,5,13,Loyal Customers,0
16155,17,5,796.9,4,4,3,11,Loyal Customers,0
16156,18,11,3010.2200000000003,4,5,5,14,Champions,2
16158,158,9,628.32,2,5,3,10,At Risk,0
16159,106,3,817.54,2,4,3,9,At Risk,0
16161,4,25,7210.59,5,5,5,15,Champions,2
16163,1,5,1430.48,5,4,4,13,Champions,2
16165,141,1,79.9,2,2,1,5,Hibernating,1
16166,64,2,435.83,3,3,2,8,Loyal Customers,3
16167,50,5,1178.28,3,4,4,11,Loyal Customers,0
16168,5,40,4890.75,5,5,5,15,Champions,2
16170,31,14,4771.67,4,5,5,14,Champions,2
16172,109,3,716.5,2,4,3,9,At Risk,0
16174,127,4,1237.2,2,4,4,10,At Risk,0
16175,107,3,798.85,2,4,3,9,At Risk,0
16176,57,4,1940.69,3,4,5,12,Loyal Customers,0
16177,72,7,1915.3600000000001,2,5,5,12,At Risk,0
16178,37,1,414.7,3,2,2,7,Potential Loyalists,3
16180,114,5,2936.65,2,4,5,11,At Risk,0
16182,226,1,40.08,1,2,1,4,Hibernating,1
16183,30,3,739.1,4,4,3,11,Loyal Customers,0
16185,200,1,115.31,1,2,1,4,Hibernating,1
16186,8,15,4999.01,5,5,5,15,Champions,2
16188,44,1,105.80000000000001,3,2,1,6,Potential Loyalists,1
16190,30,7,2392.55,4,5,5,14,Champions,0
16191,11,10,3561.42,5,5,5,15,Champions,2
16192,371,1,330.3,1,2,2,5,Hibernating,1
16193,46,1,315.98,3,2,2,7,Potential Loyalists,3
16194,11,1,239.0,5,2,2,9,New Customers,3
16195,359,1,323.25,1,2,2,5,Hibernating,1
16196,124,1,93.3,2,2,1,5,Hibernating,1
16197,105,9,1841.51,2,5,4,11,At Risk,0
16198,73,1,629.36,2,2,3,7,Cant Lose Them,1
16199,28,7,546.75,4,5,3,12,Loyal Customers,0
16200,18,10,4274.75,4,5,5,14,Champions,2
16201,51,1,248.65,3,2,2,7,Potential Loyalists,1
16202,53,8,2084.52,3,5,5,13,Loyal Customers,0
16203,8,3,521.64,5,4,3,12,Loyal Customers,3
16204,16,2,509.33,4,3,3,10,Loyal Customers,3
16205,32,3,815.76,4,4,3,11,Loyal Customers,0
16206,23,9,2052.81,4,5,5,14,Champions,2
16208,30,8,2707.44,4,5,5,14,Champions,2
16209,18,2,380.5,4,3,2,9,Loyal Customers,3
16210,4,17,5025.45,5,5,5,15,Champions,2
16211,74,1,243.57,2,2,2,6,Hibernating,1
16212,254,2,592.87,1,3,3,7,At Risk,1
16214,71,1,860.3000000000001,3,2,3,8,Potential Loyalists,3
16218,9,7,1341.37,5,5,4,14,Champions,2
16221,3,7,1303.1200000000001,5,5,4,14,Champions,2
16222,357,1,498.50000000000006,1,2,3,6,Cant Lose Them,1
16223,10,2,1049.25,5,3,4,12,Loyal Customers,3
16224,23,1,282.84,4,2,2,8,New Customers,3
16225,38,10,1762.99,3,5,4,12,Loyal Customers,2
16226,14,2,417.05,5,3,2,10,Loyal Customers,3
16227,130,2,713.0,2,3,3,8,At Risk,0
16228,21,3,642.35,4,4,3,11,Loyal Customers,3
16229,17,4,1857.26,4,4,5,13,Champions,0
16231,15,4,1060.55,5,4,4,13,Champions,0
16232,56,3,1336.8899999999999,3,4,4,11,Loyal Customers,0
16233,2,7,1429.03,5,5,4,14,Champions,2
16234,112,3,333.18,2,4,2,8,At Risk,1
16235,11,4,1186.4,5,4,4,13,Champions,0
16237,73,1,136.65,2,2,1,5,Hibernating,1
16238,58,1,63.66,3,2,1,6,Potential Loyalists,1
16239,18,4,773.2,4,4,3,11,Loyal Customers,0
16241,5,4,1680.2,5,4,4,13,Champions,2
16242,17,7,3770.55,4,5,5,14,Champions,2
16244,8,1,1056.63,5,2,4,11,New Customers,3
16246,95,2,821.35,2,3,3,8,At Risk,0
16250,9,2,401.94,5,3,2,10,Loyal Customers,3
16251,148,1,128.31,2,2,1,5,Hibernating,1
16252,18,1,295.09000000000003,4,2,2,8,New Customers,3
16253,56,5,3267.7000000000003,3,4,5,12,Loyal Customers,0
16254,14,3,936.72,5,4,4,13,Champions,3
16255,1,8,2253.14,5,5,5,15,Champions,2
16256,129,2,357.1,2,3,2,7,At Risk,1
16258,23,10,5870.37,4,5,5,14,Champions,2
16259,46,3,340.94,3,4,2,9,Loyal Customers,3
16261,22,2,312.62,4,3,2,9,Loyal Customers,3
16262,14,1,755.15,5,2,3,10,New Customers,3
16263,59,1,348.16,3,2,2,7,Potential Loyalists,1
16264,74,2,783.93,2,3,3,8,At Risk,0
16265,22,3,1488.17,4,4,4,12,Champions,0
16266,59,7,896.06,3,5,4,12,Loyal Customers,0
16267,227,1,140.1,1,2,1,4,Hibernating,1
16269,73,1,703.65,2,2,3,7,Cant Lose Them,1
16271,93,5,1993.18,2,4,5,11,At Risk,0
16273,284,2,318.34000000000003,1,3,2,6,At Risk,1
16274,9,1,351.75,5,2,2,9,New Customers,3
16275,110,2,1571.08,2,3,4,9,At Risk,0
16276,115,2,420.23,2,3,2,7,At Risk,1
16277,369,1,188.69,1,2,1,4,Hibernating,1
16278,116,2,551.46,2,3,3,8,At Risk,1
16279,21,6,4128.78,4,5,5,14,Champions,2
16280,361,1,238.05,1,2,2,5,Hibernating,1
16281,59,2,964.52,3,3,4,10,Loyal Customers,0
16282,123,2,864.96,2,3,4,9,At Risk,0
16283,54,3,2779.51,3,4,5,12,Loyal Customers,0
16284,29,1,205.8,4,2,1,7,New Customers,3
16285,282,1,176.9,1,2,1,4,Hibernating,1
16286,113,2,328.95,2,3,2,7,At Risk,1
16287,12,4,501.48,5,4,3,12,Loyal Customers,3
16288,106,1,129.85,2,2,1,5,Hibernating,1
16289,98,1,136.31,2,2,1,5,Hibernating,1
16290,100,4,1770.5,2,4,4,10,At Risk,0
16291,318,1,117.72,1,2,1,4,Hibernating,1
16292,16,4,931.35,4,4,4,12,Champions,0
16293,3,6,2368.1600000000003,5,5,5,15,Champions,2
16294,112,1,126.05000000000001,2,2,1,5,Hibernating,1
16296,262,4,1313.67,1,4,4,9,At Risk,0
16298,33,4,487.5,4,4,3,11,Loyal Customers,0
16299,113,1,193.65,2,2,1,5,Hibernating,1
16300,66,3,1367.32,3,4,4,11,Loyal Customers,0
16301,372,1,107.33,1,2,1,4,Hibernating,1
16303,28,4,2567.64,4,4,5,13,Champions,0
16304,330,1,367.74,1,2,2,5,Hibernating,1
16306,3,2,560.55,5,3,3,11,Loyal Customers,3
16307,65,3,1112.84,3,4,4,11,Loyal Customers,0
16310,50,2,460.08,3,3,3,9,Loyal Customers,3
16312,68,1,171.15,3,2,1,6,Potential Loyalists,1
16314,25,3,1402.6,4,4,4,12,Champions,0
16315,172,1,176.34,2,2,1,5,Hibernating,1
16316,16,5,2758.0,4,4,5,13,Champions,2
16317,186,2,850.86,1,3,3,7,At Risk,0
16320,89,4,4467.65,2,4,5,11,At Risk,0
16321,262,2,230.9,1,3,2,6,At Risk,1
16323,213,1,146.16,1,2,1,4,Hibernating,1
16325,60,9,2693.9,3,5,5,13,Loyal Customers,0
16326,19,10,1682.03,4,5,4,13,Champions,2
16327,5,11,6451.61,5,5,5,15,Champions,2
16328,199,1,310.83,1,2,2,5,Hibernating,1
16329,63,4,1261.72,3,4,4,11,Loyal Customers,0
16330,60,4,373.46999999999997,3,4,2,9,Loyal Customers,0
16331,68,5,851.5,3,4,3,10,Loyal Customers,0
16332,67,4,408.09000000000003,3,4,2,9,Loyal Customers,0
16334,128,1,248.60999999999999,2,2,2,6,Hibernating,1
16335,187,7,2753.52,1,5,5,11,At Risk,0
16336,56,4,3063.61,3,4,5,12,Loyal Customers,0
16340,75,2,961.93,2,3,4,9,At Risk,0
16341,73,3,1486.58,2,4,4,10,At Risk,0
16343,43,1,264.54,3,2,2,7,Potential Loyalists,3
16344,145,3,741.3199999999999,2,4,3,9,At Risk,0
16345,119,1,613.33,2,2,3,7,Cant Lose Them,1
16346,21,1,224.51,4,2,1,7,New Customers,3
16347,24,9,2526.03,4,5,5,14,Champions,2
16348,66,1,265.29,3,2,2,7,Potential Loyalists,1
16350,10,5,1137.42,5,4,4,13,Champions,2
16351,47,12,2982.69,3,5,5,13,Loyal Customers,2
16353,10,12,2074.55,5,5,5,15,Champions,2
16354,15,3,689.1,5,4,3,12,Loyal Customers,3
16355,11,1,416.35,5,2,2,9,New Customers,3
16356,12,3,204.10000000000002,5,4,1,10,Loyal Customers,3
16357,17,1,209.49,4,2,1,7,New Customers,3
16358,30,1,877.0300000000001,4,2,4,10,New Customers,3
16359,12,6,796.83,5,5,3,13,Loyal Customers,0
16362,73,1,212.17000000000002,2,2,1,5,Hibernating,1
16365,3,7,1607.52,5,5,4,14,Champions,2
16366,218,3,1220.83,1,4,4,9,At Risk,0
16367,19,1,549.8100000000001,4,2,3,9,New Customers,3
16368,71,1,141.53,3,2,1,6,Potential Loyalists,1
16369,72,4,1111.15,2,4,4,10,At Risk,0
16371,84,1,157.2,2,2,1,5,Hibernating,1
16372,45,3,934.58,3,4,4,11,Loyal Customers,0
16373,18,2,309.49,4,3,2,9,Loyal Customers,3
16374,38,3,1256.67,3,4,4,11,Loyal Customers,0
16375,106,2,104.0,2,3,1,6,At Risk,1
16381,31,2,247.85,4,3,2,9,Loyal Customers,3
16382,44,2,332.1,3,3,2,8,Loyal Customers,3
16383,32,5,2252.93,4,4,5,13,Champions,0
16384,65,2,715.41,3,3,3,9,Loyal Customers,0
16385,2,3,473.69,5,4,3,12,Loyal Customers,3
16386,23,1,725.27,4,2,3,9,New Customers,3
16387,31,4,706.98,4,4,3,11,Loyal Customers,0
16388,289,1,186.05,1,2,1,4,Hibernating,1
16390,172,3,467.5,2,4,3,9,At Risk,1
16391,36,4,1052.26,4,4,4,12,Champions,0
16392,49,2,538.81,3,3,3,9,Loyal Customers,3
16393,5,11,2441.61,5,5,5,15,Champions,2
16395,29,9,1995.55,4,5,5,14,Champions,2
16396,112,1,137.8,2,2,1,5,Hibernating,1
16397,264,1,123.13,1,2,1,4,Hibernating,1
16399,25,1,202.04000000000002,4,2,1,7,New Customers,3
16400,31,8,2584.56,4,5,5,14,Champions,2
16401,15,11,1754.03,5,5,4,14,Champions,2
16402,5,1,205.65,5,2,1,8,New Customers,3
16406,86,2,374.01,2,3,2,7,At Risk,1
16407,25,4,620.77,4,4,3,11,Loyal Customers,0
16408,227,1,231.93,1,2,2,5,Hibernating,1
16409,16,7,3430.64,4,5,5,14,Champions,2
16410,370,1,25.200000000000003,1,2,1,4,Hibernating,1
16411,5,3,673.24,5,4,3,12,Loyal Customers,3
16412,29,4,457.2,4,4,3,11,Loyal Customers,3
16413,11,1,259.83,5,2,2,9,New Customers,3
16414,67,3,424.96000000000004,3,4,2,9,Loyal Customers,0
16415,219,2,496.49,1,3,3,7,At Risk,1
16416,26,6,1798.48,4,5,4,13,Champions,0
16417,128,1,35.7,2,2,1,5,Hibernating,1
16418,44,2,376.62,3,3,2,8,Loyal Customers,3
16419,213,2,504.99,1,3,3,7,At Risk,1
16420,32,1,33.0,4,2,1,7,New Customers,1
16421,12,3,526.27,5,4,3,12,Loyal Customers,3
16422,5,42,6718.67,5,5,5,15,Champions,2
16424,18,1,249.5,4,2,2,8,New Customers,3
16428,49,3,638.49,3,4,3,10,Loyal Customers,0
16430,17,6,817.09,4,5,3,12,Loyal Customers,0
16433,44,1,200.26,3,2,1,6,Potential Loyalists,3
16434,82,5,1147.49,2,4,4,10,At Risk,0
16435,148,3,974.27,2,4,4,10,At Risk,0
16436,304,3,319.14,1,4,2,7,At Risk,1
16437,17,2,301.25,4,3,2,9,Loyal Customers,3
16439,358,1,310.70000000000005,1,2,2,5,Hibernating,1
16440,129,1,216.3,2,2,1,5,Hibernating,1
16441,53,3,637.93,3,4,3,10,Loyal Customers,0
16442,240,2,282.68,1,3,2,6,At Risk,1
16444,26,13,2889.61,4,5,5,14,Champions,2
16445,22,3,352.65,4,4,2,10,Loyal Customers,3
16447,226,2,471.19,1,3,3,7,At Risk,1
16448,107,1,178.13,2,2,1,5,Hibernating,1
16450,220,2,1003.25,1,3,4,8,At Risk,0
16451,197,2,746.1800000000001,1,3,3,7,At Risk,1
16452,266,2,332.17,1,3,2,6,At Risk,1
16453,166,2,251.71,2,3,2,7,At Risk,1
16454,242,2,24.05,1,3,1,5,At Risk,1
16455,7,6,2333.25,5,5,5,15,Champions,2
16456,9,9,4231.16,5,5,5,15,Champions,2
16458,11,12,2208.15,5,5,5,15,Champions,2
16459,365,1,71.78999999999999,1,2,1,4,Hibernating,1
16461,226,2,1331.6299999999999,1,3,4,8,At Risk,0
16465,56,2,746.24,3,3,3,9,Loyal Customers,0
16466,19,8,1962.33,4,5,5,14,Champions,2
16467,294,3,226.0,1,4,2,7,At Risk,1
16468,106,2,712.62,2,3,3,8,At Risk,0
16469,150,1,178.48000000000002,2,2,1,5,Hibernating,1
16470,32,7,1664.08,4,5,4,13,Champions,0
16471,29,3,966.03,4,4,4,12,Champions,0
16472,70,2,789.6,3,3,3,9,Loyal Customers,0
16473,10,1,154.72,5,2,1,8,New Customers,3
16476,67,1,350.35,3,2,2,7,Potential Loyalists,1
16477,7,5,1793.4,5,4,4,13,Champions,2
16481,318,1,393.38,1,2,2,5,Hibernating,1
16485,68,4,1854.42,3,4,5,12,Loyal Customers,0
16486,173,1,134.36,2,2,1,5,Hibernating,1
16487,213,2,209.4,1,3,1,5,At Risk,1
16489,16,2,303.7,4,3,2,9,Loyal Customers,3
16490,72,1,205.41000000000003,2,2,1,5,Hibernating,1
16491,49,1,801.66,3,2,3,8,Potential Loyalists,3
16492,176,1,385.56,2,2,2,6,Hibernating,1
16493,80,3,554.02,2,4,3,9,At Risk,0
16496,67,3,646.77,3,4,3,10,Loyal Customers,0
16497,49,17,3729.59,3,5,5,13,Loyal Customers,2
16499,10,6,2131.77,5,5,5,15,Champions,2
16500,10,3,443.05,5,4,2,11,Loyal Customers,3
16501,19,1,1130.03,4,2,4,10,New Customers,3
16502,256,2,248.47,1,3,2,6,At Risk,1
16503,31,7,2182.41,4,5,5,14,Champions,0
16507,208,1,142.71,1,2,1,4,Hibernating,1
16508,266,1,240.95,1,2,2,5,Hibernating,1
16510,8,6,1777.5,5,5,4,14,Champions,2
16511,33,3,842.16,4,4,3,11,Loyal Customers,0
16515,15,5,1554.92,5,4,4,13,Champions,0
16518,57,2,475.05,3,3,3,9,Loyal Customers,3
16519,1,3,327.68,5,4,2,11,Loyal Customers,3
16520,1,4,1427.57,5,4,4,13,Champions,2
16521,51,3,1051.11,3,4,4,11,Loyal Customers,0
16522,71,2,406.0,3,3,2,8,Loyal Customers,1
16523,51,7,2497.86,3,5,5,13,Loyal Customers,0
16524,82,2,306.19,2,3,2,7,At Risk,1
16525,2,23,6184.650000000001,5,5,5,15,Champions,2
16526,220,1,426.85,1,2,2,5,Hibernating,1
16527,60,1,983.88,3,2,4,9,Potential Loyalists,3
16529,113,3,1531.55,2,4,4,10,At Risk,0
16530,304,1,48.35,1,2,1,4,Hibernating,1
16531,17,4,1025.42,4,4,4,12,Champions,0
16534,278,1,635.9,1,2,3,6,Cant Lose Them,1
16535,21,2,337.49,4,3,2,9,Loyal Customers,3
16537,277,1,23.35,1,2,1,4,Hibernating,1
16538,177,3,315.87,2,4,2,8,At Risk,1
16539,9,7,2343.2,5,5,5,15,Champions,2
16540,50,1,205.75,3,2,1,6,Potential Loyalists,1
16541,371,1,424.03,1,2,2,5,Hibernating,1
16542,37,1,137.7,3,2,1,6,Potential Loyalists,3
16543,227,1,264.37,1,2,2,5,Hibernating,1
16544,155,4,235.10000000000002,2,4,2,8,At Risk,1
16545,11,1,219.0,5,2,1,8,New Customers,3
16546,8,4,2158.4,5,4,5,14,Champions,2
16547,182,1,104.25999999999999,1,2,1,4,Hibernating,1
16548,235,1,30.15,1,2,1,4,Hibernating,1
16549,33,24,8706.1,4,5,5,14,Champions,2
16550,4,14,7034.71,5,5,5,15,Champions,2
16551,59,4,1021.64,3,4,4,11,Loyal Customers,0
16552,9,1,95.28999999999999,5,2,1,8,New Customers,3
16553,32,16,4510.21,4,5,5,14,Champions,2
16554,22,5,2004.6200000000001,4,4,5,13,Champions,0
16555,141,4,961.8100000000001,2,4,4,10,At Risk,0
16556,11,10,4698.79,5,5,5,15,Champions,2
16558,2,19,5464.9400000000005,5,5,5,15,Champions,2
16559,33,1,175.0,4,2,1,7,New Customers,3
16560,33,6,2196.4700000000003,4,5,5,14,Champions,0
16562,112,1,223.86,2,2,1,5,Hibernating,1
16563,36,5,2052.08,4,4,5,13,Champions,0
16564,205,1,87.80000000000001,1,2,1,4,Hibernating,1
16565,122,2,185.35000000000002,2,3,1,6,At Risk,1
16568,63,2,423.29999999999995,3,3,2,8,Loyal Customers,3
16569,267,4,670.55,1,4,3,8,At Risk,0
16570,15,10,2853.31,5,5,5,15,Champions,2
16571,31,7,2691.57,4,5,5,14,Champions,0
16574,59,2,850.34,3,3,3,9,Loyal Customers,0
16576,56,2,540.87,3,3,3,9,Loyal Customers,3
16577,302,1,380.0,1,2,2,5,Hibernating,1
16578,262,1,156.6,1,2,1,4,Hibernating,1
16579,61,1,295.05,3,2,2,7,Potential Loyalists,1
16583,9,2,297.95,5,3,2,10,Loyal Customers,3
16584,68,3,924.33,3,4,4,11,Loyal Customers,0
16585,229,2,341.59000000000003,1,3,2,6,At Risk,1
